Timestamp,Yaw_Angle(degrees)
2025-10-25 09:59:31,-33.38
2025-10-25 09:59:31,-32.57
2025-10-25 09:59:31,-32
2025-10-25 09:59:31,-31.19
2025-10-25 09:59:31,-30.32
2025-10-25 09:59:31,-29.38
2025-10-25 09:59:32,-28.5
2025-10-25 09:59:32,-27.63
2025-10-25 09:59:32,-27
2025-10-25 09:59:32,-26.13
2025-10-25 09:59:32,-25.25
2025-10-25 09:59:32,-24.07
2025-10-25 09:59:32,-23.19
2025-10-25 09:59:32,-22.57
2025-10-25 09:59:32,-21.69
2025-10-25 09:59:32,-19.94
2025-10-25 09:59:32,-19.07
2025-10-25 09:59:32,-18.19
2025-10-25 09:59:32,-17.32
2025-10-25 09:59:32,-16.5
2025-10-25 09:59:32,-15.69
2025-10-25 09:59:32,-14.32
2025-10-25 09:59:32,-13.5
2025-10-25 09:59:32,-12.5
2025-10-25 09:59:32,-11.69
2025-10-25 09:59:32,-10.94
2025-10-25 09:59:32,-10.19
2025-10-25 09:59:32,-9.75
2025-10-25 09:59:32,-9
2025-10-25 09:59:32,-8.32001
2025-10-25 09:59:32,-7.63
2025-10-25 09:59:32,-6.94
2025-10-25 09:59:32,-6.32001
2025-10-25 09:59:32,-5.69
2025-10-25 09:59:32,-5.19
2025-10-25 09:59:32,-4.25
2025-10-25 09:59:32,-3.82001
2025-10-25 09:59:33,-3.38
2025-10-25 09:59:33,-3
2025-10-25 09:59:33,-2.63
2025-10-25 09:59:33,-2.38
2025-10-25 09:59:33,-2.19
2025-10-25 09:59:33,-1.94
2025-10-25 09:59:33,-1.69
2025-10-25 09:59:33,-1.44
2025-10-25 09:59:33,-1.19
2025-10-25 09:59:33,-0.880005
2025-10-25 09:59:33,-0.570007
2025-10-25 09:59:33,-0.25
2025-10-25 09:59:33,0.12
2025-10-25 09:59:33,0.43
2025-10-25 09:59:33,0.75
2025-10-25 09:59:33,1.06
2025-10-25 09:59:33,1.37
2025-10-25 09:59:33,1.68
2025-10-25 09:59:33,1.93
2025-10-25 09:59:33,2.25
2025-10-25 09:59:33,2.5
2025-10-25 09:59:33,2.75
2025-10-25 09:59:33,2.93
2025-10-25 09:59:33,3.06
2025-10-25 09:59:33,3.18
2025-10-25 09:59:33,3.31
2025-10-25 09:59:33,3.43
2025-10-25 09:59:33,3.56
2025-10-25 09:59:33,3.62
2025-10-25 09:59:33,3.62
2025-10-25 09:59:33,3.62
2025-10-25 09:59:33,3.56
2025-10-25 09:59:33,3.5
2025-10-25 09:59:33,3.5
2025-10-25 09:59:34,3.43
2025-10-25 09:59:34,3.37
2025-10-25 09:59:34,3.31
2025-10-25 09:59:34,3.31
2025-10-25 09:59:34,3.25
2025-10-25 09:59:34,3.25
2025-10-25 09:59:34,3.18
2025-10-25 09:59:34,3.12
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:34,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
